id,split,MinTemp,MaxTemp,MedTemp,Rainfall,Sunshine,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm
2012-04-21,labeled,18.2,24.9,21.55,0.0,5.6,92.0,72.0,1015.5,1012.8,19.8,23.4
2012-04-22,labeled,16.5,23.8,20.15,0.0,5.6,95.0,81.0,1014.3,1010.9,17.7,22.2
2012-04-23,labeled,17.6,19.5,18.55,0.0,0.1,81.0,85.0,1014.0,1011.0,19.4,19.1
2012-04-24,labeled,15.6,25.3,20.45,1.6,7.6,79.0,47.0,1011.7,1009.2,18.4,19.8
2012-04-25,labeled,10.8,19.9,15.35,3.2,10.2,48.0,32.0,1011.6,1007.8,13.5,19.4
2012-04-26,labeled,13.5,21.5,17.5,0.0,6.6,56.0,49.0,1018.5,1017.2,16.8,19.8
2012-04-27,labeled,12.9,22.8,17.85,0.0,10.3,68.0,57.0,1022.0,1020.5,15.4,21.5
2012-04-28,labeled,13.8,24.2,19.0,0.0,5.2,80.0,51.0,1022.0,1017.4,16.0,23.0
2012-04-29,labeled,13.1,19.1,16.1,0.0,6.6,73.0,52.0,1020.8,1021.9,17.7,18.7
2012-04-30,labeled,10.9,20.2,15.55,0.0,3.5,70.0,43.0,1027.3,1025.0,13.5,19.9
2012-05-01,labeled,12.7,22.1,17.4,0.0,9.5,76.0,55.0,1027.2,1023.2,15.5,21.4
2012-05-02,labeled,12.4,22.3,17.35,0.0,9.0,79.0,64.0,1023.0,1018.4,15.6,22.1
2012-05-03,labeled,15.2,23.3,19.25,0.0,10.3,63.0,53.0,1019.7,1017.3,17.7,21.3
2012-05-04,labeled,11.5,22.4,16.95,0.0,10.3,45.0,38.0,1020.6,1016.8,13.7,20.9
2012-05-05,labeled,11.8,20.9,16.35,0.0,6.8,64.0,55.0,1016.8,1013.2,15.1,20.3
2012-05-06,labeled,10.8,21.3,16.05,0.0,10.3,65.0,37.0,1016.9,1014.2,12.9,21.0
2012-05-07,labeled,11.2,18.5,14.85,0.0,0.7,64.0,44.0,1018.2,1015.7,12.4,17.9
2012-05-08,labeled,10.8,23.3,17.05,0.0,10.2,68.0,37.0,1018.7,1016.5,13.8,22.8
2012-05-09,labeled,12.0,27.1,19.55,0.0,10.2,68.0,30.0,1021.1,1018.9,15.3,26.7
2012-05-10,labeled,14.1,29.1,21.6,0.0,10.2,67.0,50.0,1021.7,1019.4,16.7,26.3
2012-05-11,labeled,14.3,24.9,19.6,0.0,5.2,63.0,43.0,1018.5,1013.8,16.5,24.7
2012-05-12,labeled,13.8,20.7,17.25,0.0,6.8,60.0,28.0,1017.6,1014.1,15.1,19.2
2012-05-13,labeled,9.9,18.1,14.0,0.0,10.1,42.0,35.0,1013.4,1011.5,13.5,16.8
2012-05-14,labeled,9.1,18.6,13.85,0.0,10.1,49.0,40.0,1021.4,1021.5,11.8,17.2
2012-05-15,labeled,8.5,20.2,14.35,0.0,9.9,56.0,41.0,1024.3,1021.9,12.1,19.1
2012-05-16,labeled,9.8,21.1,15.45,0.0,9.5,68.0,50.0,1025.0,1022.5,12.0,19.9
2012-05-17,labeled,10.0,21.6,15.8,0.0,9.5,77.0,46.0,1025.0,1022.0,12.5,20.1
2012-05-18,labeled,10.5,23.1,16.8,0.0,9.7,82.0,40.0,1025.1,1021.1,12.4,22.2
2012-05-19,labeled,10.4,21.1,15.75,0.0,9.0,71.0,37.0,1023.1,1020.3,12.4,20.4
2012-05-20,labeled,10.4,16.4,13.4,0.0,0.4,75.0,82.0,1026.1,1024.1,13.0,15.0
2012-05-21,labeled,12.2,20.9,16.549999999999997,0.4,8.5,78.0,52.0,1025.5,1021.6,13.6,20.6
2012-05-22,labeled,9.8,20.9,15.35,0.0,10.0,70.0,64.0,1024.2,1020.7,11.8,20.5
2012-05-23,labeled,10.3,23.0,16.65,0.0,10.1,69.0,88.0,1024.4,1020.2,13.2,21.7
2012-05-24,labeled,9.6,17.1,13.35,0.0,2.4,79.0,93.0,1020.5,1018.7,12.2,13.7
2012-05-25,labeled,12.2,18.6,15.4,13.8,4.3,77.0,37.0,1012.5,1008.8,15.7,18.4
2012-05-26,labeled,10.4,17.5,13.95,0.0,7.8,43.0,41.0,1013.9,1012.8,12.5,15.9
2012-05-27,labeled,10.0,19.3,14.65,0.2,9.2,65.0,50.0,1020.3,1019.5,12.3,17.9
2012-05-28,labeled,9.1,18.9,14.0,0.0,9.3,66.0,52.0,1026.5,1025.3,12.1,17.7
2012-05-29,labeled,11.3,18.1,14.7,21.4,2.2,94.0,69.0,1031.6,1030.6,12.1,16.6
2012-05-30,labeled,10.4,18.5,14.45,1.4,6.6,80.0,63.0,1035.0,1032.5,12.8,17.3
2012-05-31,labeled,11.9,20.1,16.0,0.0,2.0,79.0,63.0,1033.6,1030.7,12.9,17.4
2012-06-01,labeled,11.6,18.8,15.2,0.2,1.2,89.0,67.0,1029.6,1025.7,12.8,18.2
2012-06-02,labeled,12.8,16.8,14.8,0.2,0.0,91.0,94.0,1022.3,1018.7,14.9,15.8
2012-06-03,labeled,14.0,15.3,14.65,27.4,0.0,96.0,94.0,1014.6,1010.6,14.2,15.2
2012-06-04,labeled,12.8,20.6,16.700000000000003,11.2,8.1,91.0,57.0,1004.2,1000.4,14.3,18.7
2012-06-05,labeled,9.0,16.1,12.55,0.0,4.0,53.0,64.0,1000.4,1000.7,12.0,12.4
2012-06-06,labeled,10.4,16.0,13.2,19.2,5.0,70.0,79.0,1016.1,1017.9,14.0,13.7
2012-06-07,labeled,9.1,17.7,13.4,6.8,9.1,68.0,42.0,1023.2,1021.2,10.4,17.4
2012-06-08,labeled,6.4,18.0,12.2,0.0,9.6,71.0,46.0,1026.0,1023.8,8.6,16.6
2012-06-09,labeled,6.6,18.3,12.45,0.0,9.5,78.0,44.0,1026.7,1024.0,8.3,17.6
2012-06-10,labeled,8.3,14.2,11.25,2.4,0.2,87.0,87.0,1026.2,1023.4,10.0,13.6
2012-06-11,labeled,9.9,16.1,13.0,76.4,0.0,96.0,96.0,1022.5,1020.4,11.8,13.0
2012-06-12,labeled,11.7,19.3,15.5,49.4,5.7,71.0,66.0,1020.5,1018.5,16.1,17.4
2012-06-13,labeled,10.7,15.4,13.05,8.6,1.5,95.0,91.0,1021.1,1019.2,12.1,14.8
2012-06-14,labeled,11.2,19.4,15.3,13.8,5.6,93.0,65.0,1019.4,1016.4,12.9,17.5
2012-06-15,labeled,11.4,20.9,16.15,0.0,3.5,89.0,52.0,1016.7,1013.2,11.8,20.4
2012-06-16,labeled,11.7,13.9,12.8,0.4,0.0,88.0,91.0,1018.2,1014.2,12.0,13.8
2012-06-17,labeled,10.1,18.5,14.3,8.4,9.7,68.0,38.0,1018.8,1016.6,12.1,18.3
2012-06-18,labeled,9.8,19.8,14.8,0.0,9.6,66.0,36.0,1022.1,1019.7,11.6,19.0
2012-06-19,labeled,8.6,19.2,13.9,0.0,9.7,65.0,37.0,1019.6,1017.7,11.4,19.0
2012-06-20,labeled,7.3,18.1,12.7,0.0,9.6,74.0,45.0,1022.8,1017.9,9.1,17.2
2012-06-21,labeled,8.4,18.7,13.55,0.0,1.4,70.0,47.0,1016.4,1010.7,10.7,18.4
2012-06-22,labeled,10.7,17.2,13.95,0.0,1.2,44.0,56.0,1006.6,1007.9,16.4,14.8
2012-06-23,labeled,8.0,17.0,12.5,0.0,9.6,66.0,32.0,1022.2,1021.2,9.3,16.2
2012-06-24,labeled,6.9,18.3,12.6,0.0,9.8,55.0,38.0,1028.1,1026.1,9.9,18.1
2012-06-25,labeled,6.5,19.4,12.95,0.0,9.8,73.0,38.0,1027.9,1023.7,8.6,19.2
2012-06-26,labeled,8.6,13.7,11.15,8.8,0.0,84.0,87.0,1030.7,1029.5,12.8,12.9
2012-06-27,labeled,9.7,17.6,13.65,9.4,5.7,84.0,58.0,1031.7,1028.6,12.4,15.8
2012-06-28,labeled,9.0,18.5,13.75,0.0,4.6,89.0,66.0,1026.1,1020.8,10.5,16.8
2012-06-29,labeled,10.4,19.0,14.7,1.6,6.7,91.0,70.0,1016.1,1010.9,12.3,17.9
2012-06-30,labeled,10.1,20.0,15.05,0.0,7.3,79.0,41.0,1013.6,1011.4,12.1,18.0
2012-07-01,labeled,9.9,16.1,13.0,0.0,5.9,69.0,28.0,1016.2,1013.4,10.4,15.8
2012-07-02,labeled,7.5,16.8,12.15,0.0,9.6,56.0,36.0,1016.0,1015.5,11.3,16.1
2012-07-03,labeled,7.7,16.8,12.25,0.0,9.5,61.0,40.0,1020.3,1018.1,9.6,15.8
2012-07-04,labeled,7.2,16.2,11.7,0.0,6.4,55.0,43.0,1024.6,1025.1,9.6,15.9
2012-07-05,labeled,8.7,14.9,11.8,4.0,4.5,75.0,72.0,1031.0,1030.1,10.7,13.6
2012-07-06,labeled,9.6,16.0,12.8,19.0,5.8,89.0,52.0,1033.1,1031.4,11.0,15.3
2012-07-07,labeled,8.7,15.1,11.9,1.2,0.7,86.0,71.0,1032.5,1030.5,9.9,13.9
2012-07-08,labeled,9.1,18.0,13.55,0.2,8.1,81.0,57.0,1031.2,1028.2,10.4,16.6
2012-07-09,labeled,8.3,17.0,12.65,0.0,9.6,90.0,67.0,1030.4,1026.6,9.3,16.7
2012-07-10,labeled,8.4,18.0,13.2,0.0,2.4,92.0,67.0,1026.6,1021.1,10.2,17.6
2012-07-11,labeled,10.2,20.6,15.4,5.4,8.6,76.0,44.0,1020.1,1017.6,13.2,20.1
2012-07-12,labeled,11.6,17.3,14.45,0.0,0.2,80.0,79.0,1017.5,1012.7,13.0,17.1
2012-07-13,labeled,12.9,22.9,17.9,0.2,6.3,74.0,62.0,1011.6,1008.0,17.2,21.3
2012-07-14,labeled,11.1,20.2,15.65,0.0,9.5,73.0,31.0,1013.2,1009.7,13.4,19.1
2012-07-15,labeled,9.0,18.2,13.6,0.0,10.0,52.0,33.0,1016.9,1016.9,12.2,17.8
2012-07-16,labeled,9.4,20.3,14.85,0.0,9.9,62.0,36.0,1027.5,1025.4,11.3,18.3
2012-07-17,labeled,8.1,21.0,14.55,0.0,9.7,82.0,34.0,1026.5,1021.5,9.8,20.4
2012-07-18,labeled,9.3,20.7,15.0,0.0,7.9,70.0,33.0,1019.4,1015.8,10.5,20.2
2012-07-19,labeled,8.7,15.4,12.05,0.0,5.4,63.0,50.0,1020.2,1020.3,10.8,14.6
2012-07-20,labeled,5.8,17.3,11.55,0.0,9.8,65.0,38.0,1025.9,1024.7,8.1,16.6
2012-07-21,labeled,8.1,14.9,11.5,5.0,1.4,81.0,54.0,1029.3,1028.5,13.3,14.8
2012-07-22,labeled,9.7,16.9,13.3,2.6,6.8,92.0,62.0,1029.6,1027.6,10.6,16.2
2012-07-23,labeled,9.5,18.3,13.9,2.6,6.8,85.0,78.0,1029.2,1026.9,11.8,14.5
2012-07-24,labeled,10.4,14.0,12.2,6.8,0.6,95.0,85.0,1027.9,1025.6,11.2,13.6
2012-07-25,labeled,8.7,19.6,14.15,4.4,6.5,93.0,50.0,1023.9,1019.3,10.0,18.0
2012-07-26,labeled,10.0,19.5,14.75,0.0,3.9,57.0,48.0,1015.4,1011.3,14.7,17.8
2012-07-27,labeled,8.7,17.4,13.05,0.4,10.0,74.0,32.0,1012.6,1009.8,11.3,17.0
2012-07-28,labeled,7.8,19.4,13.6,0.0,9.7,68.0,45.0,1016.2,1015.7,9.8,16.7
2012-07-29,labeled,8.4,16.2,12.3,0.0,7.1,66.0,45.0,1022.5,1021.6,11.5,16.1
2012-07-30,labeled,7.3,15.9,11.6,0.0,10.0,54.0,36.0,1024.2,1022.2,9.6,15.3
2012-07-31,labeled,7.5,16.1,11.8,4.4,6.3,60.0,52.0,1025.8,1022.9,9.9,13.7
2012-08-01,labeled,7.0,16.2,11.6,0.0,8.3,62.0,38.0,1022.5,1019.5,9.5,15.7
2012-08-02,labeled,6.5,17.4,11.95,0.0,9.6,58.0,37.0,1022.3,1018.5,9.2,15.8
2012-08-03,labeled,6.8,18.5,12.65,0.0,7.7,58.0,32.0,1017.8,1014.4,9.7,18.1
2012-08-04,labeled,7.2,20.8,14.0,0.0,10.2,60.0,27.0,1017.9,1014.3,9.9,20.3
2012-08-05,labeled,9.3,21.6,15.45,0.0,7.7,50.0,27.0,1016.1,1011.3,12.2,19.8
2012-08-06,labeled,11.6,19.4,15.5,0.0,10.2,45.0,22.0,1014.8,1014.9,14.3,18.4
2012-08-07,labeled,6.8,18.6,12.7,0.0,10.2,54.0,25.0,1024.4,1021.3,9.8,18.2
2012-08-08,labeled,5.6,22.5,14.05,0.0,10.6,55.0,26.0,1022.0,1015.2,9.5,21.4
2012-08-09,labeled,9.5,19.8,14.65,0.0,6.6,51.0,18.0,1014.7,1009.9,13.5,18.9
2012-08-10,labeled,7.6,14.9,11.25,0.0,3.8,42.0,76.0,1015.4,1016.6,10.4,12.2
2012-08-11,labeled,9.8,15.6,12.7,3.2,1.5,42.0,76.0,1020.7,1020.5,13.1,15.3
2012-08-12,labeled,11.1,15.1,13.1,5.4,4.4,42.0,76.0,1025.3,1024.5,12.3,14.7
2012-08-13,labeled,9.6,18.8,14.2,0.0,8.1,42.0,76.0,1027.2,1022.6,11.1,16.6
2012-08-14,labeled,7.4,18.6,13.0,0.2,6.3,42.0,34.0,1021.7,1017.5,10.2,18.4
2012-08-15,labeled,10.2,22.2,16.2,0.0,6.0,48.0,35.0,1016.8,1011.5,14.6,20.1
2012-08-16,labeled,11.7,20.6,16.15,0.0,9.2,47.0,43.0,1014.7,1010.7,13.5,17.4
2012-08-17,labeled,11.1,22.2,16.65,0.0,8.3,36.0,35.0,1007.7,1004.3,15.9,14.5
2012-08-18,labeled,9.6,18.1,13.85,0.0,10.4,45.0,33.0,1007.0,1007.4,12.7,17.9
2012-08-19,labeled,9.7,20.1,14.9,0.0,10.0,54.0,43.0,1020.3,1019.1,13.4,16.9
2012-08-20,labeled,7.5,17.8,12.65,0.0,10.7,62.0,47.0,1024.3,1019.1,10.1,16.0
2012-08-21,labeled,8.7,22.2,15.45,0.0,9.2,70.0,36.0,1020.6,1016.0,11.0,19.0
2012-08-22,labeled,10.6,24.7,17.65,0.0,9.1,59.0,54.0,1015.5,1010.4,16.1,20.8
2012-08-23,labeled,16.1,29.2,22.65,0.0,6.9,45.0,25.0,1009.5,1005.9,22.2,26.3
2012-08-24,labeled,12.4,19.3,15.85,10.2,11.0,36.0,23.0,1014.2,1011.8,13.6,18.9
2012-08-25,labeled,10.7,20.7,15.7,0.0,10.7,42.0,26.0,1018.0,1015.5,13.8,20.0
2012-08-26,labeled,8.3,20.9,14.6,0.0,10.0,48.0,41.0,1018.7,1016.9,11.7,17.2
2012-08-27,labeled,7.9,19.5,13.7,0.0,10.5,56.0,41.0,1025.0,1022.2,10.8,17.9
2012-08-28,labeled,9.0,18.5,13.75,0.0,9.7,56.0,41.0,1024.1,1019.9,12.0,17.8
2012-08-29,labeled,9.4,22.5,15.95,0.0,7.2,56.0,59.0,1017.5,1010.4,15.4,19.0
2012-08-30,labeled,12.0,22.1,17.05,0.0,9.5,47.0,18.0,1010.5,1008.9,17.2,21.2
2012-08-31,labeled,9.7,18.4,14.05,0.0,7.6,39.0,24.0,1016.6,1013.7,12.8,16.6
2012-09-01,labeled,5.5,17.6,11.55,0.4,9.6,45.0,38.0,1021.9,1020.2,10.5,16.2
2012-09-02,labeled,7.2,20.7,13.95,0.8,11.2,61.0,45.0,1024.3,1019.9,12.1,17.0
2012-09-03,labeled,7.5,22.8,15.15,0.0,10.8,52.0,37.0,1022.2,1019.8,13.3,19.6
2012-09-04,labeled,9.7,24.4,17.049999999999997,0.2,9.9,55.0,33.0,1022.9,1019.6,13.6,21.4
2012-09-05,labeled,11.1,28.3,19.7,0.0,10.6,28.0,13.0,1016.0,1007.3,20.8,27.5
2012-09-06,labeled,18.4,27.9,23.15,0.0,10.7,28.0,10.0,1007.7,1005.3,21.5,27.6
2012-09-07,labeled,16.4,21.7,19.05,0.0,8.7,22.0,22.0,1005.8,1006.2,21.3,18.4
2012-09-08,labeled,11.3,21.0,16.15,0.0,10.8,39.0,31.0,1014.5,1012.8,15.0,20.4
2012-09-09,labeled,11.6,21.7,16.65,0.0,11.0,39.0,31.0,1021.3,1021.4,17.1,20.2
2012-09-10,labeled,9.5,21.2,15.35,0.0,10.9,39.0,39.0,1025.3,1020.0,15.4,20.8
2012-09-11,labeled,12.6,21.8,17.2,0.0,8.7,66.0,51.0,1025.0,1022.4,16.4,21.0
2012-09-12,labeled,11.0,21.3,16.15,0.0,10.2,66.0,67.0,1023.1,1015.7,15.8,19.6
2012-09-13,labeled,14.0,24.7,19.35,0.0,2.7,39.0,83.0,1006.2,1007.3,21.0,15.0
2012-09-14,labeled,7.9,18.5,13.2,3.8,11.3,50.0,36.0,1019.6,1017.1,13.5,16.9
2012-09-15,labeled,9.2,20.1,14.65,0.0,10.7,54.0,44.0,1024.9,1023.5,15.6,19.8
2012-09-16,labeled,10.5,21.0,15.75,0.0,10.3,57.0,54.0,1021.9,1016.3,17.5,18.5
2012-09-17,labeled,14.2,20.9,17.549999999999997,0.0,6.0,71.0,61.0,1019.4,1016.9,16.4,19.4
2012-09-18,labeled,12.4,20.6,16.5,0.0,7.7,63.0,66.0,1018.4,1013.8,17.9,18.2
2012-09-19,labeled,11.1,22.9,17.0,3.6,11.1,57.0,45.0,1016.0,1014.4,17.2,20.1
2012-09-20,labeled,12.1,20.5,16.3,0.2,9.4,73.0,60.0,1019.3,1014.7,15.6,19.7
2012-09-21,labeled,13.8,22.2,18.0,0.0,4.6,83.0,46.0,1012.7,1009.8,15.5,21.9
2012-09-22,labeled,12.4,22.7,17.55,0.8,10.9,49.0,50.0,1016.2,1013.1,19.0,20.9
2012-09-23,labeled,11.2,23.8,17.5,0.0,11.1,64.0,46.0,1011.5,1005.4,17.8,23.5
2012-09-24,labeled,13.5,24.4,18.95,0.0,11.2,31.0,29.0,1012.6,1010.6,17.3,21.7
2012-09-25,labeled,12.0,19.1,15.55,0.2,3.8,51.0,63.0,1022.1,1020.0,15.0,16.8
2012-09-26,labeled,14.6,20.7,17.65,0.4,8.3,67.0,59.0,1022.5,1019.0,17.8,19.6
2012-09-27,labeled,14.1,22.8,18.45,0.2,6.7,58.0,59.0,1018.7,1013.5,19.4,21.0
2012-09-28,labeled,18.9,33.2,26.05,0.0,6.0,63.0,29.0,1009.7,1003.5,21.7,31.2
2012-09-29,labeled,17.3,22.8,20.05,13.2,6.0,51.0,22.0,1005.8,1006.9,20.4,20.9
2012-09-30,labeled,9.9,22.4,16.15,0.0,11.5,29.0,30.0,1019.2,1018.0,15.4,20.3
2012-10-01,labeled,9.8,19.9,14.85,0.0,9.8,51.0,53.0,1027.9,1025.5,16.4,18.0
2012-10-02,labeled,12.7,20.3,16.5,0.6,10.6,58.0,45.0,1032.7,1029.2,17.5,18.5
2012-10-03,labeled,11.2,27.8,19.5,0.2,11.3,53.0,40.0,1026.3,1020.5,18.7,24.0
2012-10-04,labeled,14.5,32.2,23.35,0.0,11.4,39.0,16.0,1018.8,1013.1,23.9,31.9
2012-10-05,labeled,20.0,34.2,27.1,0.0,10.3,22.0,59.0,1014.0,1013.0,27.9,22.8
2012-10-06,labeled,15.6,18.3,16.95,0.0,0.0,90.0,81.0,1019.2,1014.6,16.0,17.2
2012-10-07,labeled,12.7,20.6,16.65,3.0,11.2,39.0,32.0,1013.8,1013.7,16.1,19.3
2012-10-08,labeled,13.6,18.2,15.9,0.2,5.9,60.0,46.0,1017.1,1013.4,15.3,17.5
2012-10-09,labeled,12.1,19.6,15.85,0.0,9.0,67.0,52.0,1012.8,1011.1,13.8,17.1
2012-10-10,labeled,11.1,25.7,18.4,0.0,11.3,67.0,32.0,1011.7,1007.5,13.8,22.9
2012-10-11,labeled,13.5,19.0,16.25,9.8,3.6,83.0,58.0,1005.4,1004.1,14.6,18.2
2012-10-12,labeled,8.5,16.0,12.25,3.4,4.3,84.0,87.0,1006.3,1010.7,8.7,12.2
2012-10-13,labeled,8.6,20.1,14.35,4.4,11.0,47.0,39.0,1019.8,1019.3,14.3,18.9
2012-10-14,labeled,12.4,19.5,15.95,0.2,8.8,77.0,52.0,1025.6,1024.0,14.0,18.5
2012-10-15,labeled,11.4,23.9,17.65,0.0,11.6,65.0,41.0,1024.9,1020.9,16.3,23.2
2012-10-16,labeled,15.4,34.1,24.75,0.0,9.6,43.0,23.0,1018.4,1013.9,20.9,30.7
2012-10-17,labeled,20.3,21.8,21.05,0.0,11.7,62.0,46.0,1016.4,1016.4,21.7,20.8
2012-10-18,labeled,16.6,21.5,19.05,0.0,8.2,58.0,56.0,1022.7,1019.6,19.4,20.4
2012-10-19,labeled,15.9,25.6,20.75,0.0,9.8,78.0,56.0,1016.4,1011.6,17.7,24.1
2012-10-20,labeled,16.6,33.8,25.2,0.0,11.8,44.0,57.0,1007.8,1008.5,22.8,24.6
2012-10-21,labeled,14.9,27.4,21.15,0.0,5.0,66.0,23.0,1013.7,1009.5,19.9,26.9
2012-10-22,labeled,15.1,18.7,16.9,0.0,6.6,68.0,40.0,1016.2,1019.7,15.6,18.0
2012-10-23,labeled,11.8,19.5,15.65,7.4,10.1,56.0,41.0,1027.4,1026.5,15.7,18.3
2012-10-24,labeled,11.7,23.0,17.35,0.2,11.6,57.0,48.0,1024.3,1017.7,17.3,21.0
2012-10-25,labeled,13.8,25.6,19.700000000000003,0.0,10.5,63.0,46.0,1013.0,1006.6,18.2,24.8
2012-10-26,labeled,16.9,21.2,19.05,0.0,3.3,68.0,66.0,1010.6,1007.3,18.4,20.0
2012-10-27,labeled,13.1,21.3,17.2,0.0,12.2,39.0,40.0,1015.7,1016.4,18.0,19.1
2012-10-28,labeled,15.3,19.8,17.55,0.0,5.3,51.0,47.0,1025.5,1024.3,17.0,19.1
2012-10-29,labeled,12.1,21.7,16.9,0.0,9.4,59.0,55.0,1025.1,1021.2,17.2,20.8
2012-10-30,labeled,14.1,23.1,18.6,0.0,9.8,65.0,48.0,1019.8,1015.7,18.6,22.4
2012-10-31,labeled,15.7,27.8,21.75,0.0,12.0,64.0,52.0,1016.1,1013.0,21.6,24.4
2012-11-01,labeled,16.8,33.3,25.05,0.0,5.2,55.0,57.0,1008.3,1002.0,22.6,24.7
2012-11-02,labeled,16.1,21.9,19.0,0.0,12.2,44.0,38.0,1015.2,1015.5,18.1,20.3
2012-11-03,labeled,13.7,18.5,16.1,1.6,0.0,82.0,58.0,1020.9,1020.1,15.5,17.8
2012-11-04,labeled,14.8,22.9,18.85,1.4,9.3,80.0,63.0,1020.5,1017.5,18.3,21.9
2012-11-05,labeled,17.0,25.1,21.05,0.2,10.0,70.0,61.0,1018.7,1014.9,21.5,24.3
2012-11-06,labeled,19.6,25.4,22.5,0.0,8.9,65.0,61.0,1015.8,1012.7,24.0,23.9
2012-11-07,labeled,19.8,24.2,22.0,0.0,0.0,78.0,68.0,1013.8,1010.3,21.7,22.4
2012-11-08,labeled,19.9,27.3,23.6,0.0,8.4,58.0,64.0,1011.9,1011.7,24.1,23.4
2012-11-09,labeled,18.5,27.1,22.8,9.2,9.8,77.0,86.0,1014.0,1012.6,22.2,20.9
2012-11-10,labeled,16.6,20.9,18.75,11.4,7.0,56.0,54.0,1022.7,1023.1,19.6,18.5
2012-11-11,labeled,13.1,21.4,17.25,0.2,12.7,42.0,45.0,1028.6,1026.6,19.4,20.8
2012-11-12,labeled,13.0,23.7,18.35,0.0,11.3,55.0,51.0,1025.0,1019.7,19.4,22.0
2012-11-13,labeled,16.9,23.9,20.4,0.0,9.9,60.0,51.0,1020.3,1019.0,19.6,21.0
2012-11-14,labeled,15.9,20.7,18.3,0.0,0.3,80.0,71.0,1019.5,1017.4,16.9,18.4
2012-11-15,labeled,16.2,24.7,20.45,0.2,7.2,72.0,62.0,1014.7,1010.7,20.5,23.6
2012-11-16,labeled,17.2,18.0,17.6,0.4,0.0,86.0,81.0,1012.7,1011.0,17.2,17.5
2012-11-17,labeled,15.1,21.3,18.2,10.4,7.0,57.0,50.0,1016.7,1015.1,17.4,19.8
2012-11-18,labeled,15.3,23.1,19.200000000000003,0.0,12.2,65.0,57.0,1012.9,1007.7,19.2,22.2
2012-11-19,labeled,12.8,21.1,16.950000000000003,0.0,6.9,44.0,45.0,1014.2,1015.6,18.1,19.9
2012-11-20,labeled,15.8,23.2,19.5,1.6,7.6,61.0,50.0,1022.2,1021.6,18.9,21.8
2012-11-21,labeled,13.4,24.5,18.95,0.4,10.6,60.0,59.0,1018.1,1012.2,19.8,22.3
2012-11-22,labeled,17.1,20.7,18.9,0.0,0.3,66.0,59.0,1017.1,1017.0,18.8,19.4
2012-11-23,labeled,15.7,22.0,18.85,0.0,5.2,59.0,55.0,1020.3,1018.5,18.7,20.5
2012-11-24,labeled,16.4,25.4,20.9,0.0,10.8,67.0,63.0,1018.8,1014.8,21.0,23.8
2012-11-25,labeled,18.5,31.0,24.75,0.0,12.7,60.0,56.0,1013.9,1012.6,25.3,27.2
2012-11-26,labeled,20.7,27.2,23.95,0.0,2.9,74.0,69.0,1015.9,1012.3,22.5,24.1
2012-11-27,labeled,19.8,24.1,21.950000000000003,3.6,1.0,80.0,74.0,1014.1,1014.7,22.4,22.4
2012-11-28,labeled,18.4,24.5,21.45,10.2,0.0,84.0,74.0,1018.4,1016.5,20.5,21.9
2012-11-29,labeled,19.9,27.0,23.45,1.2,8.3,71.0,63.0,1016.5,1013.6,23.6,26.2
2012-11-30,labeled,21.3,29.5,25.4,0.0,6.7,73.0,62.0,1013.6,1010.4,25.9,28.0
2013-01-01,labeled,20.2,26.2,23.2,0.0,10.9,70.0,68.0,1012.0,1008.6,23.2,24.1
2013-01-02,labeled,20.3,22.9,21.6,0.0,0.9,70.0,61.0,1013.8,1015.1,21.8,21.1
2013-01-03,labeled,18.4,24.8,21.6,0.0,12.4,54.0,54.0,1018.8,1016.6,21.8,23.5
2013-01-04,labeled,18.3,26.6,22.450000000000003,0.0,13.1,59.0,60.0,1016.7,1014.1,24.4,24.8
2013-01-05,labeled,20.9,28.3,24.6,0.0,12.7,56.0,56.0,1016.1,1014.3,25.2,27.2
2013-01-06,labeled,21.6,28.0,24.8,0.0,13.1,65.0,56.0,1021.0,1019.7,25.6,27.0
2013-01-07,labeled,21.4,27.5,24.45,0.0,9.0,74.0,65.0,1022.5,1018.4,23.2,25.9
2013-01-08,labeled,20.9,42.3,31.6,0.0,8.7,52.0,14.0,1005.8,999.1,27.3,39.8
2013-01-09,labeled,21.1,25.0,23.05,0.0,6.1,64.0,44.0,999.3,1002.1,22.5,21.7
2013-01-10,labeled,20.2,25.4,22.8,0.0,1.4,63.0,54.0,1009.7,1009.6,22.3,24.3
2013-01-11,labeled,21.2,29.6,25.4,0.0,10.0,62.0,59.0,1010.1,1005.5,25.0,27.3
2013-01-12,labeled,23.5,31.2,27.35,0.0,1.5,53.0,50.0,1005.8,1006.7,29.4,28.1
2013-01-13,labeled,20.7,23.8,22.25,0.0,0.0,71.0,77.0,1011.5,1008.5,22.4,22.2
2013-01-14,labeled,17.1,23.7,20.4,8.6,9.4,69.0,49.0,1015.2,1017.5,18.8,22.2
2013-01-15,labeled,16.8,24.9,20.85,0.2,10.8,62.0,53.0,1019.4,1016.7,20.5,23.1
2013-01-16,labeled,19.1,27.2,23.15,0.0,11.4,64.0,65.0,1014.6,1011.8,23.2,24.9
2013-01-17,labeled,21.4,29.0,25.2,0.0,12.1,75.0,67.0,1012.5,1007.9,24.3,26.5
2013-01-18,labeled,21.7,45.8,33.75,0.0,8.4,62.0,14.0,1002.9,997.9,28.9,44.7
2013-01-19,labeled,21.5,24.8,23.15,0.0,2.3,65.0,59.0,1013.2,1013.8,22.7,22.4
