id,split,age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y,month_num,season,month_sin,month_cos,day_sin,day_cos,early_month,late_month,avg_contact_duration,contacts_per_month,financial_stress,education_unknown,age_group,balance_group
2090,labeled,27,services,married,secondary,0,54,1,0,cellular,18,97,1,370,1,failure,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.4853019625310808,-0.8743466161445822,0,0,97.0,0.2,0,0,1,2
2091,labeled,30,blue-collar,single,secondary,0,312,0,0,cellular,23,1407,1,-1,0,unknown,1,6,summer,1.2246467991473532e-16,-1.0,-0.9987165071710528,-0.05064916883871355,0,1,1407.0,0.16666666666666666,0,0,1,2
2092,labeled,26,housemaid,married,secondary,0,-759,1,0,cellular,11,191,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.7907757369376989,-0.6121059825476626,0,0,191.0,0.14285714285714285,1,0,1,1
2093,labeled,40,blue-collar,married,secondary,0,950,0,1,unknown,12,140,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,0,0,140.0,0.16666666666666666,1,0,2,2
2094,labeled,28,student,single,secondary,0,383,1,0,cellular,17,346,1,-1,0,unknown,0,4,spring,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,0,0,346.0,0.25,0,0,1,2
2095,labeled,27,services,single,secondary,0,466,1,0,cellular,13,109,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,109.0,0.2,0,0,1,2
2096,labeled,35,admin.,married,tertiary,0,1147,1,0,cellular,2,82,2,-1,0,unknown,0,2,winter,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,1,0,41.0,1.0,0,0,2,3
2097,labeled,40,admin.,divorced,secondary,0,3,0,0,unknown,11,140,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.7907757369376989,-0.6121059825476626,0,0,140.0,0.16666666666666666,0,0,2,2
2099,labeled,28,admin.,single,secondary,0,4739,0,0,telephone,12,360,1,181,5,success,1,5,spring,0.49999999999999994,-0.8660254037844387,0.6513724827222223,-0.758758122692791,0,0,360.0,0.2,0,0,1,3
2101,labeled,54,services,married,secondary,0,817,0,0,cellular,31,113,6,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0,1,18.833333333333332,0.8571428571428571,0,0,3,2
2102,labeled,33,technician,divorced,secondary,1,-306,0,1,unknown,9,109,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9680771188662043,-0.2506525322587204,1,0,109.0,0.2,3,0,1,1
2103,labeled,36,management,married,secondary,0,648,1,0,cellular,18,54,2,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.4853019625310808,-0.8743466161445822,0,0,27.0,0.18181818181818182,0,0,2,2
2104,labeled,31,management,married,secondary,0,1377,1,0,cellular,12,129,4,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.6513724827222223,-0.758758122692791,0,0,32.25,0.5,0,0,1,3
2105,labeled,56,retired,married,tertiary,0,470,0,0,cellular,5,97,1,-1,0,unknown,0,2,winter,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,1,0,97.0,0.5,0,0,4,2
2106,labeled,32,technician,married,secondary,1,0,1,1,cellular,25,132,8,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0,1,16.5,1.0,2,0,1,1
2107,labeled,50,technician,married,secondary,0,1404,0,0,cellular,6,131,3,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.9377521321470804,0.3473052528448203,1,0,43.666666666666664,0.375,0,0,3,3
2108,labeled,44,admin.,married,secondary,0,0,1,1,unknown,16,159,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.10116832198743204,-0.9948693233918952,0,0,159.0,0.2,1,0,2,1
2110,labeled,43,blue-collar,married,secondary,0,1334,1,0,unknown,6,371,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,185.5,0.4,0,0,2,3
2111,labeled,30,blue-collar,married,primary,0,1324,1,0,unknown,21,395,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.8978045395707417,-0.44039415155763423,0,1,197.5,0.4,0,0,1,3
2112,labeled,47,technician,married,unknown,0,2106,1,0,unknown,6,168,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,168.0,0.2,0,0,3,3
2113,labeled,46,technician,married,tertiary,0,341,1,1,cellular,5,84,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,84.0,0.2,1,0,3,2
2115,labeled,31,management,married,tertiary,0,625,1,0,cellular,13,96,2,349,5,failure,0,5,spring,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,48.0,0.4,0,0,1,2
2116,labeled,71,retired,divorced,tertiary,0,253,0,0,cellular,12,1117,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.6513724827222223,-0.758758122692791,0,0,558.5,0.25,0,0,5,2
2118,labeled,50,unemployed,divorced,secondary,0,23,0,0,cellular,4,282,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.72479278722912,0.6889669190756866,1,0,141.0,0.25,0,0,3,2
2120,labeled,46,blue-collar,married,primary,0,252,1,0,unknown,27,217,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865,0,1,217.0,0.2,0,0,3,2
2121,labeled,32,services,married,secondary,0,64,1,0,unknown,15,546,9,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0,0,60.666666666666664,1.8,0,0,1,2
2122,labeled,31,admin.,single,secondary,0,1583,1,0,unknown,3,14,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,1,0,14.0,0.16666666666666666,0,0,1,3
2124,labeled,29,services,married,secondary,0,2,1,0,cellular,10,183,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.8978045395707416,-0.4403941515576344,1,0,183.0,0.14285714285714285,0,0,1,2
2125,labeled,58,retired,divorced,unknown,0,5914,1,0,cellular,23,255,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9987165071710528,-0.05064916883871355,0,1,255.0,0.14285714285714285,0,0,4,4
2126,labeled,27,blue-collar,single,secondary,0,156,0,0,cellular,22,203,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9680771188662041,-0.2506525322587213,0,1,203.0,0.14285714285714285,0,0,1,2
2127,labeled,29,blue-collar,single,secondary,0,16,1,0,cellular,11,262,3,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0,0,87.33333333333333,0.6,0,0,1,2
2128,labeled,26,blue-collar,single,primary,0,-881,1,0,cellular,18,827,2,-1,0,unknown,1,5,spring,0.49999999999999994,-0.8660254037844387,-0.4853019625310808,-0.8743466161445822,0,0,413.5,0.4,1,0,1,1
2129,labeled,42,blue-collar,married,primary,0,-11,1,0,unknown,9,291,4,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9680771188662043,-0.2506525322587204,1,0,72.75,0.8,1,0,2,1
2131,labeled,35,blue-collar,married,secondary,0,243,1,0,cellular,20,41,3,-1,0,unknown,0,4,spring,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0,1,13.666666666666666,0.75,0,0,2,2
2132,labeled,38,services,married,secondary,0,-311,1,0,unknown,28,66,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,0,1,33.0,0.4,1,0,2,1
2133,labeled,36,technician,divorced,secondary,0,-426,1,0,unknown,2,85,8,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,1,0,10.625,1.3333333333333333,1,0,2,1
2134,labeled,36,blue-collar,single,primary,0,1304,1,0,unknown,20,8,10,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,0,1,0.8,1.6666666666666667,0,0,2,3
2135,labeled,52,unknown,married,secondary,0,140,0,0,cellular,25,112,6,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0,1,18.666666666666668,0.75,0,0,3,2
2136,labeled,31,admin.,single,secondary,0,144,1,0,unknown,4,43,11,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.72479278722912,0.6889669190756866,1,0,3.909090909090909,1.5714285714285714,0,0,1,2
2138,labeled,38,technician,single,tertiary,0,0,1,0,cellular,1,71,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945,1,0,71.0,0.16666666666666666,0,0,2,1
2139,labeled,35,management,married,tertiary,0,1091,0,1,cellular,29,127,2,-1,0,unknown,0,1,winter,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,63.5,2.0,1,0,2,3
2141,labeled,49,management,divorced,tertiary,0,1410,0,0,unknown,8,29,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.9987165071710528,-0.05064916883871264,1,0,29.0,0.16666666666666666,0,0,3,3
2142,labeled,49,management,married,tertiary,0,82,0,0,cellular,29,165,1,-1,0,unknown,0,1,winter,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,165.0,1.0,0,0,3,2
2143,labeled,48,management,divorced,tertiary,0,109,1,0,unknown,27,89,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865,0,1,44.5,0.4,0,0,3,2
2144,labeled,28,management,married,tertiary,0,3685,0,1,cellular,8,70,2,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.9987165071710528,-0.05064916883871264,1,0,35.0,0.2857142857142857,1,0,1,3
2145,labeled,41,admin.,married,secondary,0,21513,1,0,unknown,5,87,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624,1,0,87.0,0.16666666666666666,0,0,2,5
2146,labeled,44,blue-collar,divorced,secondary,0,222,0,0,cellular,30,149,13,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.20129852008866114,0.9795299412524943,0,1,11.461538461538462,1.8571428571428572,0,0,2,2
2147,labeled,33,blue-collar,married,secondary,0,91,1,0,unknown,19,364,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911,0,0,364.0,0.2,0,0,1,2
2149,labeled,35,technician,married,secondary,0,-264,1,0,cellular,29,381,1,247,2,failure,0,1,winter,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,381.0,1.0,1,0,2,1
2150,labeled,42,management,married,tertiary,0,9003,0,0,cellular,20,135,2,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,0,1,67.5,0.18181818181818182,0,0,2,4
2151,labeled,51,admin.,single,tertiary,0,25,1,0,cellular,30,158,1,-1,0,unknown,0,1,winter,0.49999999999999994,0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,158.0,1.0,0,0,3,2
2152,labeled,43,blue-collar,married,secondary,0,135,0,0,cellular,5,156,1,337,3,failure,0,5,spring,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,156.0,0.2,0,0,2,2
2153,labeled,58,admin.,married,secondary,0,4,1,1,telephone,25,282,9,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.9377521321470804,0.3473052528448203,0,1,31.333333333333332,1.2857142857142858,1,0,4,2
2155,labeled,27,admin.,married,secondary,0,126,0,0,cellular,13,123,2,-1,0,unknown,0,10,autumn,-0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,0,0,61.5,0.2,0,0,1,2
2156,labeled,40,technician,married,secondary,0,4445,1,0,cellular,20,153,2,183,2,failure,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,0,1,76.5,0.18181818181818182,0,0,2,3
2158,labeled,27,admin.,married,secondary,0,717,1,1,cellular,6,653,1,334,2,success,1,5,spring,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,653.0,0.2,1,0,1,2
2159,labeled,31,management,single,tertiary,0,12559,0,0,cellular,9,344,1,295,1,failure,1,9,autumn,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204,1,0,344.0,0.1111111111111111,0,0,1,5
2160,labeled,36,management,single,tertiary,0,679,0,1,unknown,4,85,3,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.72479278722912,0.6889669190756866,1,0,28.333333333333332,0.42857142857142855,1,0,2,2
2162,labeled,32,management,single,tertiary,0,470,1,0,cellular,11,72,2,361,1,other,0,5,spring,0.49999999999999994,-0.8660254037844387,0.7907757369376989,-0.6121059825476626,0,0,36.0,0.4,0,0,1,2
2164,labeled,32,blue-collar,married,secondary,0,103,1,0,unknown,19,191,4,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.651372482722222,-0.7587581226927911,0,0,47.75,0.8,0,0,1,2
2165,labeled,34,self-employed,single,tertiary,0,881,1,0,cellular,17,145,2,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.2993631229733582,-0.9541392564000488,0,0,72.5,0.18181818181818182,0,0,1,2
2166,labeled,49,technician,married,secondary,1,-66,1,0,cellular,19,114,1,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,0,0,114.0,0.09090909090909091,2,0,3,1
2167,labeled,49,retired,married,primary,0,-45,0,0,unknown,4,191,2,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.72479278722912,0.6889669190756866,1,0,95.5,0.2857142857142857,1,0,3,1
2168,labeled,34,technician,single,secondary,0,0,0,0,cellular,21,163,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.8978045395707417,-0.44039415155763423,0,1,81.5,0.25,0,0,1,1
2169,labeled,26,technician,single,secondary,0,251,1,0,unknown,27,371,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.72479278722912,0.6889669190756865,0,1,185.5,0.4,0,0,1,2
2171,labeled,46,management,married,secondary,0,12176,0,0,unknown,20,29,3,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,0,1,9.666666666666666,0.5,0,0,3,5
2172,labeled,41,management,married,tertiary,0,42,0,0,cellular,25,140,8,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,0,1,17.5,1.0,0,0,2,2
2173,labeled,44,blue-collar,married,secondary,0,876,1,0,cellular,2,130,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,1,0,130.0,0.16666666666666666,0,0,2,2
2175,labeled,58,blue-collar,married,primary,0,63,0,0,unknown,17,116,1,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,0,0,116.0,0.16666666666666666,0,0,4,2
2177,labeled,31,technician,single,unknown,0,187,0,0,cellular,17,86,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.2993631229733582,-0.9541392564000488,0,0,86.0,0.14285714285714285,0,0,1,2
2178,labeled,37,blue-collar,married,primary,0,0,1,0,unknown,26,24,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.8486442574947509,0.5289640103269624,0,1,24.0,0.2,0,0,2,1
2179,labeled,29,admin.,married,secondary,0,22170,1,0,cellular,18,44,1,355,3,failure,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.4853019625310808,-0.8743466161445822,0,0,44.0,0.2,0,0,1,5
2182,labeled,50,entrepreneur,married,secondary,0,796,1,1,cellular,7,141,8,297,2,other,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9884683243281114,0.1514277775045767,1,0,17.625,1.6,1,0,3,2
2183,labeled,34,management,married,tertiary,0,290,1,0,cellular,26,63,4,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.8486442574947509,0.5289640103269624,0,1,15.75,0.5,0,0,1,2
2186,labeled,42,retired,single,tertiary,0,311,0,0,cellular,30,114,2,-1,0,unknown,0,1,winter,0.49999999999999994,0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,57.0,2.0,0,0,2,2
2187,labeled,46,self-employed,married,secondary,0,394,1,0,cellular,31,208,2,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0,1,104.0,0.2857142857142857,0,0,3,2
2188,labeled,38,management,married,tertiary,0,12879,0,0,unknown,17,118,3,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,0,0,39.333333333333336,0.5,0,0,2,5
2189,labeled,32,blue-collar,married,secondary,0,512,1,0,unknown,5,528,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,528.0,0.2,0,0,1,2
2190,labeled,36,blue-collar,married,secondary,0,198,1,0,unknown,9,400,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9680771188662043,-0.2506525322587204,1,0,200.0,0.4,0,0,2,2
2191,labeled,51,blue-collar,married,primary,0,370,1,0,telephone,3,143,4,272,1,failure,0,2,winter,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,1,0,35.75,2.0,0,0,3,2
2192,labeled,29,self-employed,married,tertiary,0,750,1,0,unknown,23,121,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.9987165071710528,-0.05064916883871355,0,1,60.5,0.4,0,0,1,2
2193,labeled,41,self-employed,married,primary,0,332,0,0,unknown,6,37,3,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203,1,0,12.333333333333334,0.5,0,0,2,2
2195,labeled,31,blue-collar,married,unknown,0,-123,1,0,cellular,3,100,3,201,2,failure,0,2,winter,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,1,0,33.333333333333336,1.5,1,0,1,1
2196,labeled,31,management,single,secondary,0,44,0,0,cellular,27,105,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.72479278722912,0.6889669190756865,0,1,52.5,0.25,0,0,1,2
2197,labeled,48,blue-collar,married,primary,0,189,0,0,telephone,18,29,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,0,0,14.5,0.25,0,0,3,2
2198,labeled,57,services,married,secondary,0,155,1,0,unknown,5,174,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1,0,174.0,0.2,0,0,4,2
2199,labeled,35,admin.,single,secondary,0,0,1,0,cellular,13,1073,1,-1,0,unknown,1,5,spring,0.49999999999999994,-0.8660254037844387,0.48530196253108104,-0.8743466161445821,0,0,1073.0,0.2,0,0,2,1
2200,labeled,29,services,divorced,secondary,0,77,1,0,cellular,13,1101,2,-1,0,unknown,1,4,spring,0.8660254037844387,-0.4999999999999998,0.48530196253108104,-0.8743466161445821,0,0,550.5,0.5,0,0,1,2
2201,labeled,30,technician,single,tertiary,0,2328,0,0,cellular,5,270,3,241,4,other,0,4,spring,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,1,0,90.0,0.75,0,0,1,3
2202,labeled,46,technician,married,secondary,0,970,1,1,cellular,19,40,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,0,0,20.0,0.25,1,0,3,2
2204,labeled,36,blue-collar,married,primary,0,1924,1,0,cellular,20,904,2,-1,0,unknown,1,4,spring,0.8660254037844387,-0.4999999999999998,-0.7907757369376986,-0.6121059825476627,0,1,452.0,0.5,0,0,2,3
2205,labeled,34,entrepreneur,divorced,tertiary,0,260,0,0,cellular,20,371,1,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,0,1,371.0,0.09090909090909091,0,0,1,2
2206,labeled,36,blue-collar,married,secondary,0,1402,0,0,unknown,17,235,2,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,0,0,117.5,0.3333333333333333,0,0,2,3
2209,labeled,26,admin.,married,secondary,0,2469,0,0,cellular,16,136,8,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,0,0,17.0,1.1428571428571428,0,0,1,3
2210,labeled,49,management,married,tertiary,0,101,1,0,unknown,6,221,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203,1,0,110.5,0.4,0,0,3,2
2211,labeled,44,management,divorced,tertiary,0,-717,1,0,cellular,10,183,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.8978045395707416,-0.4403941515576344,1,0,183.0,0.14285714285714285,1,0,2,1
2212,labeled,33,technician,married,secondary,0,178,1,1,telephone,28,265,2,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,-0.5712682150947924,0.8207634412072763,0,1,132.5,0.2857142857142857,1,0,1,2
2213,labeled,55,management,divorced,tertiary,0,481,1,0,telephone,8,147,2,298,3,failure,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,73.5,0.4,0,0,4,2
2214,labeled,34,admin.,married,tertiary,0,908,1,0,telephone,19,377,3,7,4,success,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.651372482722222,-0.7587581226927911,0,0,125.66666666666667,0.2727272727272727,0,0,1,2
2215,labeled,32,management,single,tertiary,0,2540,1,0,cellular,26,958,6,-1,0,unknown,1,8,summer,-0.8660254037844385,-0.5000000000000004,-0.8486442574947509,0.5289640103269624,0,1,159.66666666666666,0.75,0,0,1,3
2216,labeled,41,student,married,secondary,0,1299,0,0,unknown,20,28,4,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,0,1,7.0,0.6666666666666666,0,0,2,3
2217,labeled,38,entrepreneur,married,tertiary,0,1514,0,1,cellular,21,160,3,120,3,failure,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.8978045395707417,-0.44039415155763423,0,1,53.333333333333336,0.2727272727272727,1,0,2,3
2218,labeled,28,management,single,tertiary,0,886,0,1,cellular,29,94,1,205,2,failure,0,1,winter,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0,1,94.0,1.0,1,0,1,2
2219,labeled,35,admin.,single,secondary,0,2826,0,0,unknown,20,22,12,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,0,1,1.8333333333333333,2.0,0,0,2,3
2221,labeled,53,blue-collar,married,secondary,0,426,0,1,cellular,14,360,4,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.29936312297335804,-0.9541392564000488,0,0,90.0,0.5,1,0,3,2
2222,labeled,36,management,single,tertiary,0,2812,1,0,unknown,30,358,4,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.20129852008866114,0.9795299412524943,0,1,89.5,0.8,0,0,2,3
2223,labeled,31,blue-collar,married,primary,0,107,1,0,cellular,17,193,2,322,1,other,0,4,spring,0.8660254037844387,-0.4999999999999998,-0.2993631229733582,-0.9541392564000488,0,0,96.5,0.5,0,0,1,2
2224,labeled,29,admin.,single,secondary,0,1118,1,0,unknown,8,77,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,0.9987165071710528,-0.05064916883871264,1,0,38.5,0.4,0,0,1,3
2225,labeled,49,blue-collar,married,secondary,0,164,0,0,cellular,4,19,3,175,2,other,0,2,winter,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,1,0,6.333333333333333,1.5,0,0,3,2
2226,labeled,48,technician,married,unknown,0,5540,0,0,unknown,16,143,5,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.10116832198743204,-0.9948693233918952,0,0,28.6,0.8333333333333334,0,0,3,4
2227,labeled,34,management,divorced,secondary,0,299,0,0,cellular,7,91,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.9884683243281114,0.1514277775045767,1,0,45.5,0.25,0,0,1,2
2228,labeled,51,management,divorced,tertiary,0,0,0,0,cellular,13,60,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,0,0,30.0,0.25,0,0,3,1
2230,labeled,40,technician,married,secondary,0,108,0,0,unknown,20,402,22,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476627,0,1,18.272727272727273,3.6666666666666665,0,0,2,2
2231,labeled,51,management,married,unknown,0,707,0,0,cellular,13,287,2,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,0,0,143.5,0.25,0,0,3,2
2232,labeled,59,self-employed,married,tertiary,0,3807,0,1,cellular,9,70,1,-1,0,unknown,0,7,summer,-0.4999999999999997,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,1,0,70.0,0.14285714285714285,1,0,4,3
2233,labeled,31,technician,married,secondary,0,584,1,1,unknown,21,151,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.8978045395707417,-0.44039415155763423,0,1,151.0,0.2,1,0,1,2
2234,labeled,53,technician,married,secondary,0,106,0,0,cellular,13,205,4,-1,0,unknown,0,8,summer,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,0,0,51.25,0.5,0,0,3,2
2235,labeled,32,admin.,single,secondary,0,748,1,0,cellular,20,91,3,-1,0,unknown,0,11,autumn,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,0,1,30.333333333333332,0.2727272727272727,0,0,1,2
2236,labeled,49,services,divorced,secondary,0,3250,0,0,unknown,16,32,3,-1,0,unknown,0,6,summer,1.2246467991473532e-16,-1.0,-0.10116832198743204,-0.9948693233918952,0,0,10.666666666666666,0.5,0,0,3,3
2237,labeled,33,technician,married,secondary,0,571,0,1,cellular,4,254,2,-1,0,unknown,0,2,winter,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866,1,0,127.0,1.0,1,0,1,2
2238,labeled,39,services,married,secondary,0,5733,1,0,unknown,20,175,2,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.7907757369376986,-0.6121059825476627,0,1,87.5,0.4,0,0,2,4
2239,labeled,36,services,married,secondary,0,1746,1,0,unknown,26,99,1,-1,0,unknown,0,5,spring,0.49999999999999994,-0.8660254037844387,-0.8486442574947509,0.5289640103269624,0,1,99.0,0.2,0,0,2,3
